timestamp,x,y,z,lon,lat,vx,vy,vz,dx,dy,distance,velocity,sdn,sde,sdne
0.0,4276486.47,644324.46,4672921.21,8.56812514386,47.4077569041,0.01,-0.01,-0.03,0.0,0.0,0.0,0.0141421356237,1.346,1.206,-0.302
0.201,4276486.45,644324.44,4672921.17,8.56812492133,47.4077568113,0.0,0.0,-0.03,-0.0167653081412,-0.0103302479024,0.0196923736201,0.0,1.344,1.207,-0.302
0.397,4276486.44,644324.42,4672921.14,8.56812467905,47.4077567139,0.0,0.0,-0.03,-0.0350176502968,-0.0211730657949,0.0409224158719,0.0,1.342,1.21,-0.3
0.6,4276486.43,644324.39,4672921.11,8.56812430578,47.4077566264,0.0,-0.01,-0.02,-0.0631396808718,-0.0309177662062,0.0706849391146,0.01,1.339,1.212,-0.299
0.799,4276486.41,644324.38,4672921.06,8.56812421425,47.4077564629,0.0,0.0,-0.03,-0.0700353011289,-0.0491219410349,0.0901513604581,0.0,1.337,1.215,-0.297
0.999,4276486.41,644324.38,4672921.09,8.56812421425,47.4077566455,-0.01,0.02,-0.01,-0.0700353011289,-0.0287945095357,0.110478791957,0.022360679775,1.335,1.218,-0.293
1.2,4276486.42,644324.34,4672921.07,8.56812367049,47.4077564977,0.0,0.01,-0.01,-0.111001088286,-0.0452420434732,0.154623067804,0.01,1.333,1.218,-0.291
1.4,4276486.42,644324.34,4672921.04,8.56812367049,47.4077563151,0.0,0.02,-0.02,-0.111001088286,-0.0655694773453,0.174950501676,0.02,1.333,1.217,-0.29
1.601,4276486.41,644324.33,4672921.02,8.56812355923,47.4077562687,0.0,0.02,-0.02,-0.119383742691,-0.070734600901,0.184796688563,0.02,1.332,1.216,-0.289
1.797,4276486.4,644324.31,4672921.0,8.56812331695,47.4077562322,-0.01,0.01,-0.02,-0.137636085382,-0.0748016085574,0.203496650194,0.0141421356237,1.331,1.215,-0.287
2.001,4276486.41,644324.31,4672921.01,8.56812329722,47.4077562276,0.0,0.01,-0.01,-0.139123119262,-0.0753141785476,0.2050695449,0.01,1.33,1.214,-0.285
2.201,4276486.38,644324.28,4672920.99,8.56812296342,47.4077563319,-0.01,0.0,-0.01,-0.164271082879,-0.0637063074794,0.23276724778,0.01,1.332,1.214,-0.283
2.399,4276486.37,644324.28,4672920.96,8.56812298315,47.4077562147,-0.01,0.0,-0.01,-0.162784048999,-0.0767453603343,0.245890820811,0.01,1.334,1.215,-0.284
2.599,4276486.34,644324.27,4672920.93,8.56812291136,47.4077562384,-0.02,-0.01,-0.01,-0.168192636045,-0.0741095344646,0.251907496957,0.022360679775,1.337,1.218,-0.283
2.799,4276486.37,644324.28,4672920.95,8.56812298315,47.4077561539,0.0,0.0,-0.01,-0.162784048999,-0.0835211705704,0.262762528418,0.0,1.34,1.22,-0.281
2.999,4276486.3,644324.24,4672920.9,8.5681225973,47.4077563473,-0.03,-0.01,-0.01,-0.19185356645,-0.0619890934062,0.298938033831,0.0316227766017,1.343,1.223,-0.281
3.195,4276486.3,644324.24,4672920.88,8.5681225973,47.4077562255,-0.02,-0.01,-0.02,-0.19185356645,-0.0755407146694,0.312489655094,0.022360679775,1.348,1.226,-0.279
3.399,4276486.3,644324.23,4672920.86,8.5681224663,47.4077561137,-0.01,-0.01,-0.03,-0.201723255271,-0.0879942208242,0.328379921705,0.0141421356237,1.354,1.231,-0.279
3.599,4276486.32,644324.24,4672920.86,8.56812255783,47.4077559729,-0.01,0.0,-0.02,-0.194827634211,-0.103669099549,0.345504506746,0.01,1.359,1.236,-0.279
3.799,4276486.33,644324.26,4672920.89,8.5681228001,47.4077560703,0.0,0.02,-0.02,-0.176575290718,-0.0928262816563,0.366734550149,0.02,1.359,1.241,-0.278
4.0,4276486.33,644324.27,4672920.88,8.5681229311,47.4077559995,0.0,0.02,-0.03,-0.166705602298,-0.100700208583,0.379360296651,0.02,1.359,1.247,-0.277
4.2,4276486.34,644324.27,4672920.89,8.56812291136,47.4077559949,0.01,0.02,-0.03,-0.168192636045,-0.101212778573,0.380933191231,0.022360679775,1.359,1.25,-0.279
4.4,4276486.35,644324.25,4672920.92,8.56812262962,47.4077561318,0.02,0.0,-0.02,-0.189419046898,-0.0859774931284,0.407061230581,0.02,1.36,1.253,-0.282
4.597,4276486.33,644324.25,4672920.95,8.56812266909,47.4077564453,0.01,0.0,-0.01,-0.186444979405,-0.0510732988038,0.442091900841,0.01,1.36,1.257,-0.284
4.799,4276486.33,644324.23,4672920.98,8.56812240708,47.4077566477,0.01,0.0,0.0,-0.206184356511,-0.0285496331332,0.472041166672,0.01,1.36,1.262,-0.284
5.0,4276486.26,644324.21,4672920.95,8.56812228324,47.4077569431,0.0,0.0,0.0,-0.215514497525,0.0043378334955,0.506226499676,0.0,1.362,1.267,-0.285
5.2,4276486.19,644324.2,4672920.87,8.5681222904,47.4077569243,-0.01,0.0,-0.02,-0.21497495012,0.00224812750784,0.50838473565,0.01,1.367,1.274,-0.288
5.399,4276486.19,644324.22,4672920.87,8.56812255241,47.4077569046,0.0,0.01,-0.01,-0.195235572344,5.18949183818e-05,0.528245915689,0.01,1.372,1.281,-0.292
5.599,4276486.18,644324.21,4672920.83,8.56812244114,47.4077567365,0.0,0.01,-0.02,-0.203618227418,-0.0186648506914,0.548754096309,0.01,1.378,1.288,-0.293
5.799,4276486.17,644324.2,4672920.83,8.56812232988,47.4077568118,0.01,0.0,-0.02,-0.212000882493,-0.010278353775,0.560611677707,0.01,1.384,1.296,-0.292
5.999,4276486.14,644324.18,4672920.79,8.56812212708,47.4077567845,0.01,0.0,-0.02,-0.227279159028,-0.0133202214511,0.576189825635,0.01,1.39,1.304,-0.29
6.2,4276486.12,644324.17,4672920.75,8.56812203555,47.4077566818,0.01,0.0,-0.03,-0.234174780624,-0.0247485860437,0.589537376513,0.01,1.395,1.312,-0.287
6.4,4276486.12,644324.15,4672920.74,8.56812177354,47.4077566407,0.02,0.0,-0.03,-0.253914158801,-0.0293281652722,0.609801028621,0.02,1.402,1.321,-0.285
6.599,4276486.09,644324.15,4672920.71,8.56812183276,47.4077566545,0.01,0.01,-0.03,-0.249453057561,-0.0277904545108,0.614519712617,0.0141421356237,1.408,1.33,-0.282
6.799,4276486.07,644324.15,4672920.67,8.56812187223,47.407756542,0.01,0.01,-0.04,-0.246478990068,-0.0403169381665,0.627394411458,0.0141421356237,1.413,1.339,-0.28
6.999,4276486.05,644324.15,4672920.64,8.56812191171,47.4077564903,0.01,0.01,-0.04,-0.243504922574,-0.0460676076312,0.633868612316,0.0141421356237,1.419,1.347,-0.275
7.198,4276486.01,644324.12,4672920.64,8.56812159765,47.4077567818,0.0,0.01,-0.03,-0.267165855523,-0.0136197342828,0.674027101242,0.01,1.415,1.356,-0.253
7.399,4276485.96,644324.05,4672920.63,8.5681207793,47.4077571173,0.0,-0.01,-0.02,-0.328818513221,0.0237331758167,0.746112398592,0.01,1.41,1.363,-0.234
7.6,4276485.92,644324.03,4672920.61,8.56812059625,47.4077572772,0.0,-0.01,-0.02,-0.342609757883,0.0415313112119,0.768628438495,0.01,1.407,1.371,-0.216
7.799,4276485.89,644323.98,4672920.63,8.56812000044,47.4077576447,0.0,-0.02,-0.01,-0.387497105566,0.0824386605596,0.829359692497,0.02,1.405,1.379,-0.198
7.999,4276485.88,644323.96,4672920.61,8.56811975817,47.4077576082,0.01,-0.02,-0.02,-0.405749451603,0.0783716521122,0.848059657565,0.022360679775,1.403,1.388,-0.178
8.199,4276485.86,644323.92,4672920.6,8.56811927362,47.4077577177,0.01,-0.03,-0.02,-0.44225414381,0.0905650690895,0.88654695379,0.0316227766017,1.4,1.396,-0.155
8.399,4276485.86,644323.87,4672920.65,8.5681186186,47.4077580714,0.0,-0.04,0.0,-0.491602593134,0.129934706885,0.949675693923,0.04,1.399,1.405,-0.128
8.595,4276485.83,644323.87,4672920.61,8.56811867781,47.4077580243,0.01,-0.03,-0.01,-0.487141493098,0.12469660741,0.956556035458,0.0316227766017,1.397,1.416,-0.099
8.798,4276485.79,644323.82,4672920.58,8.56811810174,47.4077581529,0.0,-0.04,-0.02,-0.530541810112,0.139013280267,1.00225674266,0.04,1.395,1.427,-0.057
8.999,4276485.78,644323.81,4672920.61,8.56811799047,47.4077584109,0.0,-0.03,-0.01,-0.538924466926,0.167727211847,1.03216926181,0.03,1.394,1.437,0.051
9.198,4276485.76,644323.8,4672920.63,8.56811789895,47.4077586734,0.0,-0.03,-0.01,-0.545820090663,0.196953714207,1.06219821562,0.03,1.393,1.447,0.095
9.398,4276485.76,644323.78,4672920.65,8.56811763694,47.4077588149,0.0,-0.02,0.0,-0.565559470848,0.212701568851,1.08744971173,0.02,1.392,1.458,0.121
9.598,4276485.72,644323.77,4672920.63,8.56811758488,47.4077589649,0.0,-0.01,-0.01,-0.569481028429,0.229401589929,1.1046039916,0.01,1.391,1.468,0.142
9.799,4276485.73,644323.75,4672920.65,8.56811730314,47.4077590409,0.01,-0.01,-0.01,-0.590707442227,0.237861061973,1.12745400933,0.0141421356237,1.39,1.479,0.159
9.994,4276485.73,644323.75,4672920.66,8.56811730314,47.4077591018,0.01,0.0,-0.02,-0.590707442227,0.244636873,1.13422982035,0.01,1.39,1.49,0.176
10.199,4276485.75,644323.76,4672920.69,8.56811739467,47.4077591435,0.02,0.01,-0.02,-0.583811818089,0.249289427357,1.14254822731,0.022360679775,1.39,1.502,0.194
10.397,4276485.7,644323.82,4672920.65,8.56811827938,47.4077591682,0.0,0.04,-0.02,-0.517158510943,0.252039396103,1.20925823917,0.04,1.391,1.515,0.209
10.599,4276485.74,644323.83,4672920.64,8.56811833144,47.4077588356,0.02,0.06,-0.05,-0.513236953896,0.215011940362,1.24649278077,0.0632455532034,1.39,1.526,0.227
10.799,4276485.74,644323.87,4672920.56,8.56811885546,47.4077583092,0.04,0.08,-0.08,-0.473758193393,0.156412985385,1.31714976949,0.0894427191,1.388,1.537,0.243
10.999,4276485.74,644323.9,4672920.45,8.56811924847,47.4077576101,0.06,0.09,-0.12,-0.444149122915,0.0785847100617,1.40042003726,0.108166538264,1.388,1.55,0.265
11.199,4276485.76,644323.87,4672920.44,8.56811881598,47.4077574479,0.05,0.08,-0.11,-0.47673225995,0.0605264854889,1.43767269211,0.0943398113206,1.389,1.566,0.286
11.396,4276485.78,644323.88,4672920.42,8.56811890751,47.4077571853,0.04,0.09,-0.1,-0.469836636748,0.0312999823373,1.46770164657,0.098488578018,1.388,1.58,0.311
11.6,4276485.82,644323.78,4672920.48,8.56811751851,47.4077573873,0.04,0.04,-0.06,-0.57448166958,0.0537824857961,1.57473456608,0.0565685424949,1.389,1.593,0.329
11.803,4276485.84,644323.71,4672920.48,8.568116562,47.4077573254,0.04,0.02,-0.05,-0.646543565646,0.0468925342654,1.64712509237,0.04472135955,1.394,1.606,0.343
11.998,4276485.86,644323.69,4672920.47,8.56811626051,47.4077571533,0.04,0.02,-0.05,-0.669257011584,0.0277361906296,1.67683815562,0.04472135955,1.402,1.624,0.358
12.198,4276485.87,644323.69,4672920.47,8.56811624077,47.4077570878,0.04,0.03,-0.05,-0.670744044394,0.0204478088214,1.68427668881,0.05,1.411,1.644,0.373
12.397,4276485.89,644323.66,4672920.44,8.56811580828,47.4077568039,0.04,0.02,-0.06,-0.703327179688,-0.0111620417603,1.72967320144,0.04472135955,1.421,1.663,0.387
12.598,4276485.88,644323.64,4672920.41,8.56811556601,47.4077567065,0.04,0.03,-0.07,-0.721579526796,-0.0220048636077,1.75090324997,0.05,1.433,1.684,0.401
12.794,4276485.88,644323.64,4672920.39,8.56811556601,47.4077565847,0.04,0.03,-0.07,-0.721579526796,-0.0355564864527,1.76445487282,0.05,1.445,1.705,0.416
12.999,4276485.92,644323.62,4672920.41,8.56811522505,47.4077564643,0.04,0.03,-0.06,-0.74726703755,-0.0489621590419,1.79343003919,0.05,1.459,1.727,0.43
13.198,4276485.95,644323.61,4672920.41,8.56811503483,47.4077562778,0.05,0.03,-0.06,-0.76159782547,-0.0697291869852,1.81866178372,0.0583095189485,1.473,1.75,0.443
13.397,4276485.97,644323.62,4672920.41,8.56811512636,47.4077561369,0.05,0.03,-0.06,-0.754702200931,-0.0854040672918,1.83578637161,0.0583095189485,1.489,1.776,0.457
13.598,4276485.98,644323.65,4672920.42,8.56811549964,47.4077561027,0.05,0.04,-0.05,-0.726580164333,-0.0892109826067,1.86416491186,0.0640312423743,1.507,1.804,0.472
13.798,4276486.0,644323.67,4672920.43,8.56811572217,47.4077560129,0.05,0.05,-0.04,-0.709814850304,-0.0992081677855,1.88368463178,0.0707106781187,1.525,1.832,0.486
13.997,4276486.0,644323.71,4672920.45,8.56811624619,47.4077560952,0.04,0.06,-0.04,-0.670336091674,-0.0900490061645,1.92421193893,0.0721110255093,1.545,1.862,0.5
14.193,4276486.01,644323.77,4672920.47,8.56811701248,47.4077560923,0.04,0.08,-0.03,-0.612604986874,-0.0903744613141,1.98194396109,0.0894427191,1.567,1.892,0.513
14.398,4276485.99,644323.81,4672920.49,8.56811757598,47.4077563055,0.03,0.09,-0.02,-0.570152162491,-0.0666385384496,2.03058176873,0.0948683298051,1.589,1.924,0.526
14.599,4276485.98,644323.87,4672920.53,8.56811838174,47.4077565553,0.03,0.1,-0.01,-0.509446991804,-0.0388356079288,2.09735092848,0.104403065089,1.612,1.956,0.538
14.799,4276485.99,644323.92,4672920.58,8.56811901703,47.4077567448,0.02,0.11,0.0,-0.461585577297,-0.017735512516,2.14965703735,0.111803398875,1.636,1.987,0.548
14.999,4276485.97,644323.99,4672920.62,8.56811997354,47.4077570502,0.02,0.12,0.01,-0.389523683774,0.0162576815409,2.22933422192,0.121655250606,1.661,2.02,0.559
15.198,4276485.95,644324.06,4672920.64,8.56812093005,47.4077572338,0.01,0.13,0.02,-0.317461789984,0.0366992527527,2.30423932435,0.130384048104,1.688,2.053,0.569
15.399,4276485.93,644324.1,4672920.66,8.56812149354,47.407757447,0.0,0.14,0.02,-0.275008964664,0.0604351724532,2.35287713126,0.14,1.717,2.087,0.579
15.594,4276485.93,644324.13,4672920.67,8.56812188656,47.4077574783,0.0,0.14,0.02,-0.24539989606,0.0639166342006,2.38269017404,0.14,1.746,2.123,0.589
15.796,4276485.95,644324.2,4672920.66,8.56812276411,47.4077572174,0.0,0.16,0.01,-0.179286137524,0.0348772427257,2.45490039025,0.16,1.776,2.159,0.599
15.996,4276485.96,644324.26,4672920.68,8.5681235304,47.4077572145,0.01,0.16,0.01,-0.121555035133,0.0345517852032,2.51263241001,0.160312195419,1.808,2.196,0.609
16.194,4276485.98,644324.34,4672920.7,8.56812453897,47.4077571264,0.01,0.17,0.01,-0.0455715889799,0.0247417093283,2.58924651888,0.170293863659,1.839,2.232,0.619
16.396,4276485.98,644324.37,4672920.73,8.56812493198,47.4077572794,0.01,0.17,0.02,-0.0159625211787,0.0417747923387,2.6234053071,0.170293863659,1.872,2.271,0.627
16.594,4276485.96,644324.42,4672920.75,8.56812562648,47.4077574828,0.0,0.17,0.02,0.036359993899,0.0644125913942,2.68041509162,0.17,1.905,2.314,0.636
16.794,4276485.93,644324.5,4672920.8,8.56812673373,47.4077579046,-0.01,0.18,0.03,0.119778611461,0.111371855268,2.77614303017,0.180277563773,1.939,2.359,0.644
16.992,4276485.88,644324.59,4672920.86,8.56812801147,47.4077585084,-0.02,0.19,0.05,0.216040988684,0.178585569977,2.8935488593,0.191049731745,1.974,2.405,0.653
17.195,4276485.83,644324.7,4672920.92,8.56812955121,47.4077590925,-0.03,0.21,0.06,0.332042746225,0.243603049723,3.02652885939,0.212132034356,2.01,2.451,0.661
17.395,4276485.77,644324.8,4672920.99,8.56813097969,47.4077598127,-0.05,0.22,0.07,0.439661851769,0.323782837413,3.16073269776,0.225610283454,2.046,2.498,0.668
17.595,4276485.72,644324.91,4672921.04,8.56813251943,47.4077603359,-0.06,0.23,0.08,0.555663613057,0.382024499804,3.29053446916,0.23769728648,2.083,2.546,0.674
17.794,4276485.68,644325.02,4672921.1,8.56813403943,47.4077608545,-0.06,0.25,0.09,0.670178340197,0.439753589832,3.41877748288,0.257099202644,2.121,2.596,0.68
17.995,4276485.64,644325.17,4672921.13,8.56813608346,47.407761151,-0.07,0.27,0.09,0.824171826636,0.472762773691,3.57626907023,0.27892651362,2.16,2.646,0.685
18.195,4276485.57,644325.29,4672921.18,8.56813779368,47.4077617953,-0.08,0.28,0.1,0.953017355479,0.544483071144,3.72373083263,0.291204395571,2.199,2.696,0.689
18.392,4276485.51,644325.4,4672921.23,8.56813935316,47.407762384,-0.09,0.29,0.1,1.07050616095,0.610013105851,3.85825891468,0.303644529014,2.238,2.748,0.693
18.594,4276485.46,644325.51,4672921.29,8.56814089291,47.407762968,-0.1,0.3,0.11,1.18650793174,0.675030566614,3.99123891705,0.316227766017,2.278,2.801,0.696
18.793,4276485.37,644325.64,4672921.42,8.56814277361,47.4077642203,-0.12,0.31,0.13,1.32819723336,0.814435979435,4.19000945641,0.332415402772,2.317,2.854,0.7
18.994,4276485.32,644325.74,4672921.5,8.56814418235,47.407764936,-0.12,0.32,0.15,1.43432931894,0.894103171824,4.3227154515,0.341760149813,2.358,2.912,0.712
19.191,4276485.31,644325.7,4672921.52,8.56814367807,47.4077651627,-0.12,0.31,0.14,1.39633759754,0.919335651147,4.36832300469,0.332415402772,2.399,2.959,0.726
19.392,4276485.26,644325.77,4672921.61,8.56814469379,47.4077659688,-0.13,0.31,0.15,1.47286061545,1.00907301017,4.48625758772,0.336154726279,2.44,3.017,0.739
19.592,4276485.24,644325.85,4672921.65,8.56814578131,47.4077662643,-0.13,0.31,0.16,1.55479221024,1.04196805353,4.57454614928,0.336154726279,2.482,3.077,0.753
19.792,4276485.25,644325.95,4672921.66,8.56814707162,47.407766161,-0.13,0.32,0.15,1.65200207033,1.0304742842,4.67243314347,0.345398320783,2.524,3.137,0.767
19.993,4276485.29,644326.06,4672921.66,8.56814843372,47.4077657906,-0.12,0.33,0.14,1.75462050354,0.989241440157,4.78302559467,0.351140997322,2.567,3.198,0.782
20.192,4276485.31,644326.15,4672921.69,8.56814957328,47.4077657535,-0.11,0.34,0.14,1.84047363249,0.985109026189,4.86897811991,0.357351367704,2.61,3.26,0.798
20.393,4276485.32,644326.21,4672921.75,8.56815033957,47.4077659941,-0.1,0.34,0.14,1.8982047306,1.01188678114,4.93261716334,0.354400902933,2.654,3.322,0.814
20.592,4276485.31,644326.25,4672921.8,8.56815088333,47.4077663244,-0.11,0.33,0.15,1.93917052726,1.04866172838,4.9876679875,0.347850542619,2.698,3.386,0.831
20.792,4276485.28,644326.3,4672921.85,8.56815159757,47.4077667759,-0.11,0.33,0.15,1.99298009134,1.09891531622,5.0612946965,0.347850542619,2.743,3.45,0.848
20.992,4276485.21,644326.4,4672921.9,8.56815304578,47.4077674399,-0.12,0.34,0.15,2.10208626074,1.1728318257,5.19308167072,0.360555127546,2.788,3.516,0.864
21.193,4276485.19,644326.53,4672921.95,8.56815478832,47.4077677469,-0.12,0.35,0.15,2.23336630352,1.20701206578,5.32873836405,0.37,2.834,3.583,0.882
21.392,4276485.21,644326.61,4672921.96,8.56815579688,47.4077675979,-0.12,0.36,0.15,2.3093497399,1.19042614408,5.40651095178,0.37947331922,2.881,3.65,0.896
21.592,4276485.21,644326.73,4672921.96,8.56815736894,47.4077674795,-0.11,0.37,0.14,2.42778601244,1.17724869238,5.52567804408,0.386005181312,2.93,3.718,0.909
21.792,4276485.2,644326.85,4672921.96,8.56815896074,47.4077674266,-0.11,0.38,0.13,2.54770932435,1.17135961933,5.64574586625,0.395600808897,2.978,3.786,0.922
21.992,4276485.16,644326.99,4672921.99,8.56816087376,47.407767733,-0.11,0.39,0.13,2.69183313602,1.20546687084,5.79385048366,0.405215991787,3.027,3.855,0.934
22.193,4276485.14,644326.91,4672921.98,8.56815986519,47.407767882,-0.12,0.37,0.13,2.61584970272,1.22205279571,5.87162306906,0.388973006776,3.072,3.889,0.942
22.39,4276485.18,644327.03,4672921.92,8.5681613583,47.4077671366,-0.1,0.38,0.11,2.72833781177,1.13906695774,6.01140942026,0.392937654088,3.12,3.957,0.956
22.593,4276485.24,644327.17,4672921.83,8.56816307394,47.4077660578,-0.09,0.39,0.09,2.85759121384,1.01898068573,6.18783831435,0.400249921924,3.167,4.026,0.969
22.792,4276485.35,644327.32,4672921.72,8.56816482189,47.4077645201,-0.07,0.4,0.07,2.98927909384,0.847802766732,6.4038095571,0.406078810085,3.215,4.096,0.982
22.991,4276485.47,644327.44,4672921.62,8.56816615709,47.4077630074,-0.04,0.41,0.04,3.08987085945,0.679406639678,6.59996245387,0.411946598481,3.263,4.167,0.995
23.192,4276485.54,644327.56,4672921.59,8.56816759098,47.4077622481,-0.03,0.42,0.04,3.19789782671,0.594883081453,6.73712679892,0.421070065429,3.314,4.239,1.004
23.392,4276485.6,644327.66,4672921.55,8.5681687826,47.4077615131,-0.02,0.43,0.03,3.28767245596,0.513068338463,6.85858928789,0.430464865001,3.363,4.311,1.017
23.594,4276485.68,644327.7,4672921.49,8.56816914871,47.4077605847,-0.01,0.42,0.01,3.31525487222,0.409713948701,6.96556087089,0.420119030752,3.415,4.383,1.026
23.79,4276485.76,644327.81,4672921.41,8.56817043186,47.4077594654,0.0,0.42,0.0,3.41192509952,0.285121082088,7.12325841449,0.42,3.464,4.457,1.038
23.992,4276485.81,644327.95,4672921.42,8.56817216723,47.4077590608,0.01,0.43,0.0,3.54266551057,0.240081274477,7.26153943037,0.430116263352,3.516,4.531,1.047
24.193,4276485.88,644328.03,4672921.49,8.5681730771,47.4077589497,0.02,0.43,0.01,3.61121371077,0.227708305148,7.33119534269,0.430464865001,3.565,4.606,1.06
24.394,4276485.96,644328.2,4672921.54,8.56817514628,47.4077585625,0.02,0.44,0.01,3.76710204597,0.18461222954,7.49293106782,0.440454310911,3.614,4.681,1.073
24.592,4276486.04,644328.3,4672921.5,8.56817629842,47.4077576966,0.03,0.45,0.0,3.85390256906,0.0882207229342,7.622644804,0.450998891351,3.664,4.756,1.087
24.792,4276486.07,644328.29,4672921.52,8.5681761082,47.4077576318,0.03,0.44,0.0,3.83957175384,0.0810053289095,7.6386895594,0.441021541424,3.714,4.832,1.102
24.993,4276486.13,644328.45,4672921.5,8.56817808585,47.4077569594,0.04,0.45,0.0,3.98856447573,0.00615346116496,7.80542777722,0.451774279923,3.763,4.909,1.115
25.191,4276486.18,644328.22,4672921.4,8.56817497405,47.4077562503,0.04,0.42,-0.01,3.75412647951,-0.0727896978845,8.05280036349,0.421900462195,3.802,4.901,1.122
25.391,4276486.14,644328.33,4672921.42,8.56817649405,47.4077565254,0.03,0.43,-0.01,3.86864119875,-0.0421639176151,8.1713396369,0.431045241245,3.847,4.976,1.141
25.59,4276486.09,644328.41,4672921.42,8.56817764078,47.4077567738,0.02,0.43,-0.01,3.95503390375,-0.0145070093286,8.26205129024,0.430464865001,3.891,5.052,1.16
25.792,4276486.08,644328.51,4672921.3,8.56817897057,47.4077560102,0.02,0.43,-0.03,4.05521780924,-0.099509589234,8.39343718564,0.430464865001,3.934,5.13,1.179
25.991,4276486.08,644328.59,4672921.23,8.56818001861,47.4077555052,0.02,0.44,-0.04,4.13417529853,-0.155725250567,8.49036234076,0.440454310911,3.975,5.208,1.2
26.193,4276486.13,644328.7,4672921.16,8.56818136097,47.4077546433,0.03,0.44,-0.05,4.23530662707,-0.251677180504,8.62976936522,0.441021541424,4.014,5.286,1.221
26.393,4276486.2,644328.74,4672921.15,8.56818174682,47.4077540847,0.04,0.43,-0.05,4.26437606422,-0.313864137277,8.69841519371,0.431856457634,4.051,5.365,1.246
26.59,4276486.27,644328.78,4672921.16,8.56818213267,47.4077536478,0.04,0.43,-0.05,4.29344550058,-0.362499474368,8.75507583388,0.431856457634,4.086,5.443,1.27
26.792,4276486.23,644328.88,4672921.15,8.56818352167,47.4077537501,0.04,0.43,-0.05,4.39809053234,-0.351103011281,8.86033960753,0.431856457634,4.117,5.521,1.296
26.991,4276486.19,644328.96,4672921.2,8.56818464866,47.4077542374,0.03,0.43,-0.04,4.48299619408,-0.296855437577,8.96109560313,0.431045241245,4.147,5.6,1.323
27.192,4276486.22,644329.04,4672921.2,8.56818563748,47.4077539621,0.03,0.43,-0.04,4.55749254613,-0.327505567937,9.04165078273,0.431045241245,4.174,5.678,1.353
27.391,4276486.25,644329.14,4672921.25,8.56818688832,47.4077539714,0.04,0.43,-0.03,4.65172826713,-0.326472896316,9.13589216176,0.431856457634,4.201,5.757,1.384
27.591,4276486.23,644329.22,4672921.35,8.56818797583,47.4077546321,0.03,0.43,-0.02,4.7336598397,-0.252923033466,9.24599377351,0.431045241245,4.227,5.835,1.415
27.791,4276486.24,644329.33,4672921.4,8.56818939714,47.4077547625,0.03,0.43,-0.01,4.8407393336,-0.23841173232,9.35405207201,0.431045241245,4.252,5.913,1.446
27.989,4276486.25,644329.38,4672921.49,8.56819003243,47.4077551955,0.02,0.43,0.0,4.88860071492,-0.190208444212,9.42198048143,0.430464865001,4.277,5.991,1.477
28.192,4276486.35,644329.03,4672921.43,8.56818524988,47.4077545208,0.03,0.39,-0.01,4.52829128384,-0.265312724746,9.79003419908,0.391152144312,4.293,5.959,1.495
28.391,4276486.35,644329.12,4672921.57,8.56818642892,47.4077552842,0.03,0.39,0.01,4.61711845084,-0.180334503631,9.91296329922,0.391152144312,4.318,6.033,1.526
28.592,4276486.41,644329.1,4672921.68,8.56818604849,47.4077555806,0.03,0.38,0.02,4.58845681358,-0.147334615282,9.956672361,0.381182371051,4.339,6.106,1.567
28.792,4276486.49,644329.16,4672921.63,8.56818667661,47.4077546933,0.04,0.37,0.02,4.63577856773,-0.246109436098,10.0661977628,0.372155881319,4.359,6.179,1.608
28.993,4276486.44,644329.26,4672921.63,8.56818808535,47.407754922,0.03,0.38,0.02,4.74191063966,-0.220648791249,10.1753410683,0.381182371051,4.379,6.253,1.65
29.192,4276486.32,644329.22,4672921.68,8.56818779819,47.4077560515,0.01,0.36,0.02,4.72027643668,-0.094916707429,10.3029208302,0.360138862107,4.399,6.328,1.69
29.389,4276486.31,644329.18,4672921.76,8.56818729391,47.4077566434,0.01,0.35,0.03,4.6822847407,-0.0290293524512,10.3789768129,0.350142828,4.421,6.403,1.729
29.592,4276486.35,644329.31,4672921.85,8.56818891801,47.407756801,0.01,0.36,0.04,4.80464246845,-0.0114762002398,10.5025871955,0.360138862107,4.444,6.475,1.774
29.792,4276486.39,644329.44,4672921.97,8.56819054212,47.4077571413,0.01,0.36,0.05,4.92700019285,0.026404378725,10.6306744743,0.360138862107,4.465,6.551,1.817
29.993,4276486.41,644329.73,4672922.03,8.56819430178,47.4077570895,0.01,0.39,0.06,5.21024696011,0.0206368473073,10.9139799553,0.390128184063,4.486,6.623,1.862
30.193,4276486.37,644329.8,4672922.19,8.56819529777,47.4077582563,0.0,0.39,0.07,5.28528293652,0.150516425778,11.0639769641,0.39,4.51,6.696,1.902
30.392,4276486.35,644329.9,4672922.26,8.56819664729,47.4077587146,-0.01,0.39,0.08,5.38695387563,0.201542587363,11.1777339377,0.390128184063,4.535,6.766,1.948
30.591,4276486.51,644329.93,4672922.28,8.5681967245,47.4077577592,0.0,0.39,0.08,5.39277018962,0.0951857860097,11.2842496581,0.39,4.554,6.837,1.993
30.79,4276486.63,644329.85,4672922.28,8.5681954396,47.4077570525,0.02,0.37,0.07,5.29596816315,0.016510261225,11.4089912732,0.370540146273,4.574,6.908,2.039
30.993,4276486.74,644329.97,4672922.29,8.56819679453,47.4077562747,0.03,0.37,0.07,5.39804686388,-0.0700635872434,11.5428385458,0.371214223865,4.599,6.98,2.087
31.19,4276486.82,644329.86,4672922.35,8.56819519558,47.4077562247,0.03,0.36,0.07,5.27758397525,-0.0756363701444,11.6634302679,0.361247837364,4.625,6.977,2.135
